Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name
constant_run1,19.0,1.2617771476865803e-12,0.07629416465673479,2.131359334880757e-06,-1.874685622686777,-3.995628701880206e-06,20,15,hbr,False,S20_D15 hbr
constant_run2,19.0,1.2617771476865803e-12,0.22274566312569283,2.254630624406128e-06,-1.2605119309939636,-2.841988802048294e-06,20,15,hbr,False,S20_D15 hbr
constant_run3,19.0,1.2617771476865803e-12,0.00022831608952888672,2.2491160409839918e-06,-4.531423753121015,-1.0191697851640359e-05,20,15,hbr,True,S20_D15 hbr
constant_run4,19.0,1.2617771476865803e-12,0.14244865770794118,2.2963631249598935e-06,-1.5301927504779718,-3.5138782062785695e-06,20,15,hbr,False,S20_D15 hbr
control,19.0,1.2617771476865803e-12,0.0011980120649671686,1.6235632912073083e-06,-3.804279890095217,-6.176489179036768e-06,20,15,hbr,True,S20_D15 hbr
drift_1_run1,19.0,1.2617771476865803e-12,0.050782163863373586,7.766047591708041e-05,-2.085170552802757,-0.00016193533749894376,20,15,hbr,False,S20_D15 hbr
drift_1_run2,19.0,1.2617771476865803e-12,0.0029885927068874045,8.45448158891818e-05,-3.4023420150454715,-0.0002876503792540472,20,15,hbr,True,S20_D15 hbr
drift_1_run3,19.0,1.2617771476865803e-12,0.0008229553916443145,8.464769447283146e-05,-3.968712987682904,-0.0003359424044317406,20,15,hbr,True,S20_D15 hbr
drift_1_run4,19.0,1.2617771476865803e-12,0.6149517278073344,8.813873996845617e-05,-0.5114163006843744,-4.5075588341649865e-05,20,15,hbr,False,S20_D15 hbr
drift_2_run1,19.0,1.2617771476865803e-12,0.010985930924447497,7.137783315843602e-05,2.8179215658382626,0.00020113713537996228,20,15,hbr,True,S20_D15 hbr
drift_2_run2,19.0,1.2617771476865803e-12,0.043953972880514856,8.01789865648447e-05,2.157795642149484,0.00017300986780158394,20,15,hbr,True,S20_D15 hbr
drift_2_run3,19.0,1.2617771476865803e-12,0.0024385423165663033,8.031629918239335e-05,-3.4921233884210934,-0.00028047442684626174,20,15,hbr,True,S20_D15 hbr
drift_2_run4,19.0,1.2617771476865803e-12,0.012878899300722378,8.497722066300097e-05,2.7448149250219775,0.00023324674356269107,20,15,hbr,True,S20_D15 hbr
drift_3_run1,19.0,1.2617771476865803e-12,3.779848923364974e-07,7.410494731916858e-05,7.568604175518404,0.0005608710137064306,20,15,hbr,True,S20_D15 hbr
drift_3_run2,19.0,1.2617771476865803e-12,0.010786548701756755,7.98726379622293e-05,2.826312603369401,0.00022574504333700994,20,15,hbr,True,S20_D15 hbr
drift_3_run3,19.0,1.2617771476865803e-12,0.07842831145944566,8.011208684101595e-05,1.8600710350728973,0.00014901417229221838,20,15,hbr,False,S20_D15 hbr
drift_3_run4,19.0,1.2617771476865803e-12,0.23632813447316395,8.311520640502495e-05,-1.2228775780083183,-0.00010163972230423839,20,15,hbr,False,S20_D15 hbr
arith,19.0,3.697107697632191e-12,9.194125372666793e-07,2.7784215273416806e-06,7.111580694103144,1.9758968893923665e-05,18,16,hbo,True,S18_D16 hbo
arith1,19.0,3.697107697632191e-12,5.840697362336278e-06,2.777749079270275e-06,-6.2038379942807165,-1.723270527655521e-05,18,16,hbo,True,S18_D16 hbo
constant_run1,19.0,3.697107697632191e-12,0.1969459416318152,3.6483491802929874e-06,1.3372040857713214,4.878587430208234e-06,18,16,hbo,False,S18_D16 hbo
constant_run2,19.0,3.697107697632191e-12,0.0017111417951334892,3.8593585116306844e-06,-3.6479403778270685,-1.4078709747088153e-05,18,16,hbo,True,S18_D16 hbo
constant_run3,19.0,3.697107697632191e-12,7.463046005583868e-05,3.849918936811671e-06,-5.028322202798579,-1.9358632868944828e-05,18,16,hbo,True,S18_D16 hbo
constant_run4,19.0,3.697107697632191e-12,0.6489235629067669,3.930794018396335e-06,0.4625737957377345,1.818282309352775e-06,18,16,hbo,False,S18_D16 hbo
control,19.0,3.697107697632191e-12,0.25618659098490115,2.779130532187507e-06,1.1707181318727238,3.253578504873007e-06,18,16,hbo,False,S18_D16 hbo
drift_1_run1,19.0,3.697107697632191e-12,0.00021764789487693063,0.00013293513159248448,-4.5525332337436035,-0.0006051916045068649,18,16,hbo,True,S18_D16 hbo
drift_1_run2,19.0,3.697107697632191e-12,0.9652712205596679,0.00014471938386896867,0.044117358457380774,6.38463693387858e-06,18,16,hbo,False,S18_D16 hbo
drift_1_run3,19.0,3.697107697632191e-12,0.06709313126283722,0.00014489548603540553,-1.9421454318117157,-0.0002814081062938011,18,16,hbo,False,S18_D16 hbo
drift_1_run4,19.0,3.697107697632191e-12,0.013000649645063873,0.00015087127470880652,2.7404719981976924,0.000413458503671876,18,16,hbo,True,S18_D16 hbo
drift_2_run1,19.0,3.697107697632191e-12,0.7207439793043346,0.00012218083306409657,-0.36282030499897355,-4.432968711734419e-05,18,16,hbo,False,S18_D16 hbo
drift_2_run2,19.0,3.697107697632191e-12,0.020625248900198404,0.00013724618609510031,-2.524939338858313,-0.00034653829437978755,18,16,hbo,True,S18_D16 hbo
drift_2_run3,19.0,3.697107697632191e-12,3.3923048991080345e-09,0.00013748123063568013,-10.275267421776611,-0.0014126564102565605,18,16,hbo,True,S18_D16 hbo
drift_2_run4,19.0,3.697107697632191e-12,0.09900988207492745,0.00014545955169346467,1.7345780242042939,0.0002523109417780923,18,16,hbo,False,S18_D16 hbo
drift_3_run1,19.0,3.697107697632191e-12,0.00595136793173665,0.00012684896412489243,-3.0957390427143556,-0.00039269129076930216,18,16,hbo,True,S18_D16 hbo
drift_3_run2,19.0,3.697107697632191e-12,0.4513724441019351,0.0001367217946164113,0.7689569382549689,0.00010513317258096032,18,16,hbo,False,S18_D16 hbo
drift_3_run3,19.0,3.697107697632191e-12,8.570248847456654e-07,0.00013713167065483738,-7.147188012004347,-0.000980105832570382,18,16,hbo,True,S18_D16 hbo
drift_3_run4,19.0,3.697107697632191e-12,0.10367746125279911,0.00014227225329633132,-1.7093062635822522,-0.00024318685369337985,18,16,hbo,False,S18_D16 hbo
arith,19.0,4.830542547797163e-13,0.0004518325584412604,1.0043036479738832e-06,-4.231342797528119,-4.249553007385506e-06,18,16,hbr,True,S18_D16 hbr
arith1,19.0,4.830542547797163e-13,2.3944394756424498e-11,1.004060581166151e-06,-13.789658916780343,-1.3845652946065467e-05,18,16,hbr,True,S18_D16 hbr
constant_run1,19.0,4.830542547797163e-13,5.636192902131026e-05,1.3187525200168023e-06,5.1545313837947475,6.7975512518850175e-06,18,16,hbr,True,S18_D16 hbr
constant_run2,19.0,4.830542547797163e-13,0.01631617612388122,1.395025122691939e-06,2.6350324281649455,3.675936436398041e-06,18,16,hbr,True,S18_D16 hbr
constant_run3,19.0,4.830542547797163e-13,8.596829139529138e-06,1.3916130416478048e-06,6.020514807586152,8.378226923670613e-06,18,16,hbr,True,S18_D16 hbr
constant_run4,19.0,4.830542547797163e-13,0.005477733647375001,1.420846596983584e-06,3.132912961386458,4.4513887198317115e-06,18,16,hbr,True,S18_D16 hbr
control,19.0,4.830542547797163e-13,7.588373963580308e-06,1.0045599287959569e-06,-6.07947018417986,-6.107192135336863e-06,18,16,hbr,True,S18_D16 hbr
drift_1_run1,19.0,4.830542547797163e-13,0.17182924748882947,4.8051469616259614e-05,1.4199287679416253,6.822966404999997e-05,18,16,hbr,False,S18_D16 hbr
drift_1_run2,19.0,4.830542547797163e-13,0.011390109553904052,5.231107077233076e-05,-2.801350452509996,-0.00014654164177935118,18,16,hbr,True,S18_D16 hbr
drift_1_run3,19.0,4.830542547797163e-13,0.015015547635784717,5.237472563766642e-05,2.6737271422587687,0.00014003572550578492,18,16,hbr,True,S18_D16 hbr
drift_1_run4,19.0,4.830542547797163e-13,0.24120504747250998,5.4534767339459494e-05,1.2097688621580638,6.597446343231266e-05,18,16,hbr,False,S18_D16 hbr
drift_2_run1,19.0,4.830542547797163e-13,0.2336651289131352,4.416416125171715e-05,1.2301228931111996,5.4327345810791844e-05,18,16,hbr,False,S18_D16 hbr
drift_2_run2,19.0,4.830542547797163e-13,0.0022683969692867067,4.96097672759145e-05,-3.52398771681204,-0.0001748242105142266,18,16,hbr,True,S18_D16 hbr
drift_2_run3,19.0,4.830542547797163e-13,0.014926137092491782,4.969472777856598e-05,2.6765028714032644,0.0001330080815929354,18,16,hbr,True,S18_D16 hbr
drift_2_run4,19.0,4.830542547797163e-13,0.2910273396272521,5.2578615937432274e-05,-1.0860894005103576,-5.7105077463150155e-05,18,16,hbr,False,S18_D16 hbr
drift_3_run1,19.0,4.830542547797163e-13,6.844420999954495e-09,4.585152978361268e-05,9.837825562012139,0.00045107935176258576,18,16,hbr,True,S18_D16 hbr
drift_3_run2,19.0,4.830542547797163e-13,0.0001633143826190775,4.942021782496503e-05,-4.679481806278574,-0.00023126101017424794,18,16,hbr,True,S18_D16 hbr
drift_3_run3,19.0,4.830542547797163e-13,9.255690898507304e-12,4.956837389003923e-05,14.562306895349197,0.0007218298728901654,18,16,hbr,True,S18_D16 hbr
drift_3_run4,19.0,4.830542547797163e-13,0.7184905357370559,5.142651738941786e-05,-0.3658883196454099,-1.8816362032829555e-05,18,16,hbr,False,S18_D16 hbr
arith,19.0,7.727123396038276e-12,0.29873452081840035,4.016761152192778e-06,1.068383037024945,4.291439478783537e-06,19,16,hbo,False,S19_D16 hbo
arith1,19.0,7.727123396038276e-12,8.3155629342441e-05,4.0157889947056905e-06,-4.97987288318816,-1.999811871934031e-05,19,16,hbo,True,S19_D16 hbo
constant_run1,19.0,7.727123396038276e-12,0.02584201262160232,5.2744146677614875e-06,2.4175701191369003,1.2751267296717553e-05,19,16,hbo,True,S19_D16 hbo
constant_run2,19.0,7.727123396038276e-12,0.7089194164182773,5.579470641639709e-06,-0.37895981957757296,-2.1143951876941495e-06,19,16,hbo,False,S19_D16 hbo
constant_run3,19.0,7.727123396038276e-12,0.1586927878432792,5.5658238580062325e-06,-1.467152458653399,-8.16591215770559e-06,19,16,hbo,False,S19_D16 hbo
constant_run4,19.0,7.727123396038276e-12,0.06862393748419066,5.682744880497917e-06,1.9303749832064134,1.0969828553257499e-05,19,16,hbo,False,S19_D16 hbo
control,19.0,7.727123396038276e-12,0.05680951926705432,4.017786159771147e-06,-2.0280696112680676,-8.148350015205291e-06,19,16,hbo,False,S19_D16 hbo
drift_1_run1,19.0,7.727123396038276e-12,3.2994198533616344e-06,0.0001921841833889091,-6.478550944710794,-0.0012450750228526896,19,16,hbo,True,S19_D16 hbo
drift_1_run2,19.0,7.727123396038276e-12,0.01496952325018647,0.00020922066481766815,-2.675153990037273,-0.0005596974962852358,19,16,hbo,True,S19_D16 hbo
drift_1_run3,19.0,7.727123396038276e-12,0.04495271047881843,0.00020947525553905423,-2.146558371911063,-0.0004496508634855661,19,16,hbo,True,S19_D16 hbo
drift_1_run4,19.0,7.727123396038276e-12,0.0720570280696889,0.0002181144470946986,1.904802192203241,0.0004154648769771797,19,16,hbo,False,S19_D16 hbo
drift_2_run1,19.0,7.727123396038276e-12,0.4929847509723986,0.00017663670503732768,0.6990589333072016,0.0001234794666062931,19,16,hbo,False,S19_D16 hbo
drift_2_run2,19.0,7.727123396038276e-12,0.6195122552800578,0.000198416670461402,-0.5047880179597093,-0.00010015835781237592,19,16,hbo,False,S19_D16 hbo
drift_2_run3,19.0,7.727123396038276e-12,0.00014458957177138697,0.0001987564741126281,-4.733452994314766,-0.0009408044275278648,19,16,hbo,True,S19_D16 hbo
drift_2_run4,19.0,7.727123396038276e-12,0.07203659067857776,0.00021029072468233638,1.9049512070091013,0.0004005935698064353,19,16,hbo,False,S19_D16 hbo
drift_3_run1,19.0,7.727123396038276e-12,0.0016293669577146844,0.00018338541732372055,-3.669437856250942,-0.0006729213926120374,19,16,hbo,True,S19_D16 hbo
drift_3_run2,19.0,7.727123396038276e-12,0.5004969572350432,0.0001976585582385406,-0.6868147449545238,-0.00013575481226468214,19,16,hbo,False,S19_D16 hbo
drift_3_run3,19.0,7.727123396038276e-12,0.0022694406556396794,0.00019825111560687472,-3.5237851538507523,-0.0006985943379098543,19,16,hbo,True,S19_D16 hbo
drift_3_run4,19.0,7.727123396038276e-12,0.3215980052069205,0.00020568285065887936,1.0177159497765933,0.0002093267177110586,19,16,hbo,False,S19_D16 hbo
arith,19.0,1.4038394120072737e-12,0.012163143037456017,1.7120868820466418e-06,2.7711679897475854,4.7444803631944035e-06,19,16,hbr,True,S19_D16 hbr
arith1,19.0,1.4038394120072737e-12,1.3817272004353941e-08,1.7116725138485184e-06,-9.413063983989911,-1.611208289249296e-05,19,16,hbr,True,S19_D16 hbr
constant_run1,19.0,1.4038394120072737e-12,0.030570762703007393,2.2481436712310264e-06,2.336508188002281,5.252806095636802e-06,19,16,hbr,True,S19_D16 hbr
constant_run2,19.0,1.4038394120072737e-12,0.39941620280641355,2.378169408728948e-06,-0.8620380949861313,-2.0500726266549963e-06,19,16,hbr,False,S19_D16 hbr
constant_run3,19.0,1.4038394120072737e-12,0.47835868552213323,2.3723526627598105e-06,0.7232127870428083,1.7157157810829503e-06,19,16,hbr,False,S19_D16 hbr
constant_run4,19.0,1.4038394120072737e-12,0.38614101863189476,2.422188573151001e-06,-0.8870535774999934,-2.1486110391931997e-06,19,16,hbr,False,S19_D16 hbr
control,19.0,1.4038394120072737e-12,0.25814639483994556,1.7125237768388468e-06,-1.165738005267231,-1.996354051584822e-06,19,16,hbr,False,S19_D16 hbr
drift_1_run1,19.0,1.4038394120072737e-12,0.08390045142416956,8.191575422336833e-05,-1.8241347219250086,-0.00014942537155152133,19,16,hbr,False,S19_D16 hbr
drift_1_run2,19.0,1.4038394120072737e-12,0.6321197668316731,8.917731030431346e-05,0.48658231180482947,4.339210180840948e-05,19,16,hbr,False,S19_D16 hbr
drift_1_run3,19.0,1.4038394120072737e-12,0.00030970259415800396,8.92858259510897e-05,-4.397174914540222,-0.000392605394096136,19,16,hbr,True,S19_D16 hbr
drift_1_run4,19.0,1.4038394120072737e-12,0.34203375518160817,9.296815755445931e-05,-0.9745397498564318,-9.060116500773611e-05,19,16,hbr,False,S19_D16 hbr
drift_2_run1,19.0,1.4038394120072737e-12,0.5293431587320556,7.528886436706821e-05,-0.6407423038805031,-4.8240760411102004e-05,19,16,hbr,False,S19_D16 hbr
drift_2_run2,19.0,1.4038394120072737e-12,0.009609879229333164,8.457226252820374e-05,-2.879089674895881,-0.0002434911278275352,19,16,hbr,True,S19_D16 hbr
drift_2_run3,19.0,1.4038394120072737e-12,0.0003078405786376168,8.471709896524661e-05,-4.399826530261904,-0.0003727405395941153,19,16,hbr,True,S19_D16 hbr
drift_2_run4,19.0,1.4038394120072737e-12,0.028797048350284946,8.963340798796661e-05,-2.365450496536012,-0.00021202338943135054,19,16,hbr,True,S19_D16 hbr
drift_3_run1,19.0,1.4038394120072737e-12,0.44739455796212924,7.816540627196406e-05,0.7758386305386243,6.06437417575358e-05,19,16,hbr,False,S19_D16 hbr
drift_3_run2,19.0,1.4038394120072737e-12,0.5953549182166946,8.424912805674739e-05,-0.5401706962981612,-4.5508910164926186e-05,19,16,hbr,False,S19_D16 hbr
drift_3_run3,19.0,1.4038394120072737e-12,0.00010708145533815505,8.450169714381674e-05,-4.866957645928413,-0.000411266181008026,19,16,hbr,True,S19_D16 hbr
drift_3_run4,19.0,1.4038394120072737e-12,4.586236573288799e-05,8.766936771502742e-05,-5.247645547020253,-0.00046005776709984474,19,16,hbr,True,S19_D16 hbr
arith,19.0,1.4542076755741195e-11,9.772879248603676e-10,5.510364158365593e-06,11.084833282611147,6.108146802195849e-05,20,16,hbo,True,S20_D16 hbo
arith1,19.0,1.4542076755741195e-11,0.00025319386483234433,5.509030511287721e-06,4.4858368977626775,2.4712612338434847e-05,20,16,hbo,True,S20_D16 hbo
constant_run1,19.0,1.4542076755741195e-11,0.2467335296737323,7.2356668570458715e-06,1.1951503300463726,8.647709632303973e-06,20,16,hbo,False,S20_D16 hbo
constant_run2,19.0,1.4542076755741195e-11,9.9592363099095e-05,7.654155644669257e-06,-4.899283775874521,-3.749988056794647e-05,20,16,hbo,True,S20_D16 hbo
constant_run3,19.0,1.4542076755741195e-11,0.0005842646349222852,7.63543440520252e-06,-4.118697041803839,-3.144804109759487e-05,20,16,hbo,True,S20_D16 hbo
constant_run4,19.0,1.4542076755741195e-11,0.02689741551254875,7.795831647479653e-06,-2.3983461032090716,-1.8697102453006783e-05,20,16,hbo,True,S20_D16 hbo
control,19.0,1.4542076755741195e-11,9.381069331767775e-07,5.5117703074513604e-06,7.101396577636074,3.9141266798051225e-05,20,16,hbo,True,S20_D16 hbo
drift_1_run1,19.0,1.4542076755741195e-11,0.0010271715920812756,0.0002636464544009262,-3.8716668198332935,-0.0010207512296707573,20,16,hbo,True,S20_D16 hbo
drift_1_run2,19.0,1.4542076755741195e-11,0.00015009182198370727,0.00028701782578516863,-4.716890911181733,-0.001353831773793204,20,16,hbo,True,S20_D16 hbo
drift_1_run3,19.0,1.4542076755741195e-11,0.07890808633876963,0.0002873670841884004,-1.8568337565515347,-0.0005335929024428087,20,16,hbo,False,S20_D16 hbo
drift_1_run4,19.0,1.4542076755741195e-11,0.10276242991145886,0.0002992186953999581,1.7141823433702237,0.0005129154044608814,20,16,hbo,False,S20_D16 hbo
drift_2_run1,19.0,1.4542076755741195e-11,1.1770302540370585e-07,0.00024231776090498602,8.191641630092974,0.0019849802579401995,20,16,hbo,True,S20_D16 hbo
drift_2_run2,19.0,1.4542076755741195e-11,0.048439423442223434,0.0002721964458195082,2.1090315505037482,0.0005740708921683269,20,16,hbo,True,S20_D16 hbo
drift_2_run3,19.0,1.4542076755741195e-11,0.23122623080422894,0.0002726626029519969,1.236814156955113,0.0003372329674032607,20,16,hbo,False,S20_D16 hbo
drift_2_run4,19.0,1.4542076755741195e-11,0.0004753140314006756,0.0002884857795175818,4.209129212019209,0.0012142739218195862,20,16,hbo,True,S20_D16 hbo
drift_3_run1,19.0,1.4542076755741195e-11,0.2887331489813133,0.0002515759320754973,-1.091425662473349,-0.00027457642832784987,20,16,hbo,False,S20_D16 hbo
drift_3_run2,19.0,1.4542076755741195e-11,1.5149903857507638e-05,0.0002711564351585323,5.755326678507314,0.0015605938653168395,20,16,hbo,True,S20_D16 hbo
drift_3_run3,19.0,1.4542076755741195e-11,6.684175631527098e-06,0.00027196933061348396,6.139631882815177,0.001669791573382448,20,16,hbo,True,S20_D16 hbo
drift_3_run4,19.0,1.4542076755741195e-11,0.008724797458556513,0.000282164501526915,2.923059020356051,0.0008247834914125176,20,16,hbo,True,S20_D16 hbo
arith,19.0,1.3393267716310455e-12,0.0037997807636408723,1.6722852504665878e-06,3.295958974181461,5.511783578666643e-06,20,16,hbr,True,S20_D16 hbr
arith1,19.0,1.3393267716310455e-12,8.967128803677386e-11,1.6718805152669608e-06,-12.7727125104849,-2.1354449173386253e-05,20,16,hbr,True,S20_D16 hbr
constant_run1,19.0,1.3393267716310455e-12,0.09117978595726853,2.1958800933252125e-06,1.7793799829660848,3.9073050830565816e-06,20,16,hbr,False,S20_D16 hbr
constant_run2,19.0,1.3393267716310455e-12,0.14358486909385815,2.3228830657087664e-06,1.525595364863918,3.543779638166182e-06,20,16,hbr,False,S20_D16 hbr
constant_run3,19.0,1.3393267716310455e-12,0.7670683062344883,2.317201544173906e-06,0.30048778602647097,6.962907617859368e-07,20,16,hbr,False,S20_D16 hbr
constant_run4,19.0,1.3393267716310455e-12,0.2450463463140363,2.3658788973880945e-06,1.1995850445533511,2.8380729425311306e-06,20,16,hbr,False,S20_D16 hbr
control,19.0,1.3393267716310455e-12,0.4165524367828305,1.6727119885747245e-06,-0.8305325755671378,-1.3892417960529946e-06,20,16,hbr,False,S20_D16 hbr
drift_1_run1,19.0,1.3393267716310455e-12,0.0764577029776665,8.001142290444412e-05,1.8735530701423968,0.00014990564702908296,20,16,hbr,False,S20_D16 hbr
drift_1_run2,19.0,1.3393267716310455e-12,0.07065134183790812,8.71041664193551e-05,1.9151397085233481,0.00016681664788753293,20,16,hbr,False,S20_D16 hbr
drift_1_run3,19.0,1.3393267716310455e-12,0.07754918067912825,8.721015935549152e-05,1.8660484054245459,0.0001627383788021355,20,16,hbr,False,S20_D16 hbr
drift_1_run4,19.0,1.3393267716310455e-12,0.029934364919701847,9.080688618764899e-05,2.3467088364345563,0.00021309732222566296,20,16,hbr,True,S20_D16 hbr
drift_2_run1,19.0,1.3393267716310455e-12,0.2985696797413229,7.353859125123398e-05,-1.0687582633141444,-7.859497707223756e-05,20,16,hbr,False,S20_D16 hbr
drift_2_run2,19.0,1.3393267716310455e-12,0.17551959421835892,8.260617420036418e-05,-1.407190501556936,-0.00011624262370471009,20,16,hbr,False,S20_D16 hbr
drift_2_run3,19.0,1.3393267716310455e-12,5.781229510685367e-05,8.274764356149108e-05,-5.143081809121911,-0.00042557790034880865,20,16,hbr,True,S20_D16 hbr
drift_2_run4,19.0,1.3393267716310455e-12,0.461931664694898,8.754966100093461e-05,-0.7508671062494118,-6.573816060888875e-05,20,16,hbr,False,S20_D16 hbr
drift_3_run1,19.0,1.3393267716310455e-12,6.166649979625006e-07,7.634826093000403e-05,7.315147652565008,0.0005584988017195397,20,16,hbr,True,S20_D16 hbr
